method,dataset,model,class_imbalance,avg_correlation,mutual_information,accuracy-recall,FPR-accuracy,SPD-accuracy,EOD-accuracy,PED-accuracy,AOD-accuracy,CFVR-accuracy,GIFVR-accuracy,FPR-recall,SPD-recall,EOD-recall,PED-recall,AOD-recall,CFVR-recall,GIFVR-recall,FPR-SPD,EOD-FPR,FPR-PED,AOD-FPR,CFVR-FPR,FPR-GIFVR,EOD-SPD,PED-SPD,AOD-SPD,CFVR-SPD,GIFVR-SPD,EOD-PED,AOD-EOD,CFVR-EOD,EOD-GIFVR,AOD-PED,CFVR-PED,GIFVR-PED,AOD-CFVR,AOD-GIFVR,CFVR-GIFVR
flipping,ufrgs,rf,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9733070910188667,0.8483635669466961,-0.09352527798322767,-0.07274560001062112,-0.05109942378217658,-0.06369290288145821,-0.050491819308141575,-0.09991679592423167,0.7051392346171198,-0.18184765481372464,-0.11927821622259054,-0.12889587707960828,-0.11845827697722575,-0.1420382066833861,-0.23784985805073763,0.13198619999268793,0.04846109020265908,0.13883525164272842,0.07494264548619958,0.170917230512647,0.23879765312015405,0.5051462670986437,0.7872284268371691,0.8701988342481144,0.60061992681591,0.39942368963970043,0.2995049111544954,0.5483187823042315,0.2975757573047439,0.1973819284432166,0.6319726542866967,0.6043861622812922,0.31744790841396064,0.5130092806356092,0.2304494215284174,0.31457006396793447
flipping,ufrgs,mlp,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.7616706300947798,0.5398602613015587,-0.14817978696096581,-0.05984822815797096,-0.09900589803317636,-0.08280908151517126,-0.11649086385609737,-0.10307785114273824,-0.09638774542371804,-0.13043009507931008,-0.021711907434067368,-0.1483034845678513,-0.04613288318967172,-0.16352146357876313,-0.20313451464029292,-0.04280776394728798,-0.06547961540256124,0.05623977392669911,-0.06144414608068923,0.05260239212545019,0.11400452559646224,0.4474348555917416,0.7053653374523853,0.7955932886779056,0.6536502838406353,0.3057182078065054,0.1903941769171241,0.5219799884694198,0.29288207835888846,0.07628919006161554,0.5671686194149328,0.5935380237561408,0.25200618783018774,0.4949304449678616,0.2285127183858894,0.33235834246492335
flipping,ufrgs,xgboost,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9770061829945635,0.9422715000979096,-0.05982702098334593,-0.04905669327901378,-0.035502266243514616,-0.037313031720553384,-0.00874752816865233,-0.0615927800804381,0.8498284729490683,-0.12299621239298046,-0.09661527297844559,-0.04389020650679799,-0.06405487016083511,0.06941142527512101,-0.1273137235859302,0.046062358403073135,0.031344756397625226,-0.012180415013176066,0.006706134854584528,-0.12948988085599517,0.04740217914861514,0.5921377125856575,0.6982146269301717,0.8657752163572285,0.3196820454235531,0.38331689298775923,0.28300856239029787,0.6205487765319886,0.21401433845859802,0.2444414073304043,0.5400359271900401,0.4582110580645562,0.3000936261286304,0.3949877967649498,0.2538228144694897,0.0829081130887422
flipping,ufrgs,tabnet,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.8276873999036578,0.5912116613461882,-0.1210984921738651,-0.04639478222183926,-0.08852458472026277,-0.05173847767214701,-0.08221579124897868,-0.11349662460718088,0.08502668067696381,0.004811488859863962,-0.0052544790252337,0.04965869858549301,0.03744919449912674,-0.03512000764278013,-0.1960253080284362,-0.22071060873813764,-0.09109544888923805,-0.22168549822863953,-0.16475455655033944,-0.09241521795240132,0.08945728276303269,0.4423074681767655,0.718644691281084,0.7906634545961064,0.47477211477351833,0.13052494320618085,0.14062149266288296,0.6407851545163223,0.23484169466615984,0.0058340596029226865,0.4765287029792275,0.48478704672879236,0.03377879265632433,0.3571834525774955,0.007534130552487003,0.135912525323836
flipping,compas,lr,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9999223220601378,0.9999273694902622,-0.09487431644621032,-0.08818163851742286,-0.10112106200647113,0.11789405125030084,-0.007667475684931116,-0.07189741291618953,0.9997002143810654,-0.0987641946908484,-0.09197380953567426,-0.10358046673902832,0.11395851708953313,-0.008312146396014741,-0.07250342700326146,-0.09134529604396062,-0.08475175169603884,-0.09920944675778882,0.12144164208175807,-0.006980970139365834,-0.07157694015643382,0.9564971655044022,0.8639199212720016,0.7733864090917268,0.3554549484229656,0.5477791296152829,0.7755392303840656,0.7330751161257136,0.4170283472411726,0.573344317712445,0.7402927935087045,0.13756711154714046,0.5682899518603924,0.2380843510086575,0.43361247959706084,0.396530573860319
flipping,compas,svm,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9932748380572305,0.9972260286624488,-0.11229009888610533,-0.09920251633146922,-0.13500428141265747,0.08422789780209967,-0.012218981874008834,-0.09772435461754793,0.9819869026077772,-0.06525836686088904,-0.06293774840896285,-0.09788256654021753,0.11319861874863298,0.013263423339577026,-0.06435151899069841,-0.14119553072451776,-0.12104502734828135,-0.15814966751747112,0.06424956949960071,-0.027951562576574336,-0.11819293177219987,0.6294670684281793,0.5513031529378343,0.5333983344984885,0.421213095492286,0.42266773067654595,0.423853898625267,0.45659032046334785,0.3504033223703629,0.16539665412996016,0.6415694689106899,0.059123041097281545,0.4566737452579738,0.15730480954379228,0.2378194859803003,0.2974825062051982
flipping,compas,dt,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.8624394179629465,0.8180312920660346,-0.0849292395367071,-0.08373101522022627,-0.033917323759498914,-0.03513062225695473,-0.00961955228508456,-0.03568244803155822,0.4279002688838607,-0.21291621874340055,-0.2103875515465131,-0.10500232926654603,-0.11215599629417124,0.017725828829618706,-0.03394866777156629,0.10369090693389531,0.10318075212661151,0.06094915754089773,0.0851643825113606,-0.04444767449577943,-0.03745201058166249,0.5749925275379497,0.32465780010052037,0.7461136901571452,0.1103764206349627,0.07408666526863578,0.07224050628958469,0.43387658581468413,0.1245008162268086,0.051689079078275454,0.5649428010878849,-0.022361304119014457,0.04172299985830333,0.06165678311301329,0.06078918141607499,0.3788384225554826
flipping,compas,rf,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9373629321454098,0.9345223851426401,-0.07864121921511569,-0.0619341331582703,-0.04313001491622043,-0.029465985306314224,-0.005232858500797659,-0.03148162139299541,0.7567050237585357,-0.1810657075161708,-0.14129177751629396,-0.06619097007246015,-0.11195492333180512,0.04729800629120102,-0.006768146228117842,0.04374144371106733,0.03627044823468482,8.969759349946732e-05,0.06805222969036864,-0.052141730580387714,-0.049151020716484736,0.7306106806709025,0.42289384408608843,0.6210156225954121,0.2620860064993616,0.12702519098875906,0.3148321439182347,0.4909030471293086,0.22909577573598217,0.13616556488749243,0.584254600831956,0.11549368295354619,0.0749802752384369,0.13265721933327385,0.06614877751237488,0.3941125357969872
flipping,compas,mlp,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9956085158505404,0.9948555784876169,-0.07145721656408847,-0.06952141873519851,-0.07775520097740765,0.12233676200169474,-0.008314206520738745,-0.057641915000438027,0.9810773662601033,-0.09515960242882714,-0.09247770624753887,-0.10280570071568444,0.09297684751403275,7.850717349601791e-05,-0.0749621238415661,-0.04630355262667305,-0.04513322406516828,-0.050885321234571255,0.1524089496202924,-0.01780770187412286,-0.03748442125784109,0.9440199667260263,0.732041464406078,0.7655321259753397,0.4726371897297895,0.4168570655476954,0.68684135672355,0.7035379137744892,0.5032886053085113,0.4616236593318571,0.630980131157723,0.20076589596403616,0.46795152414695257,0.32511752551699774,0.3546413624460706,0.39540009960473377
flipping,compas,xgboost,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.7918645397322164,0.8826818268327743,-0.08765717051336244,-0.08318560745593191,-0.0770476592430214,0.0649011839879163,0.003858800799433633,-0.06070483082785978,0.4312502177497496,-0.15538395559206297,-0.09677928874641475,-0.04309670784375934,-0.10831742867661116,0.016786511267791064,-0.025253594203902302,0.006410930484038538,-0.020341257221781185,-0.07131951687844948,0.17440553157373279,0.0038958703353455817,-0.0815883703744473,0.7961935334808832,0.44906594833094926,0.5673878601689758,0.3647153445167918,0.23512156501148312,0.40089219796319575,0.47331431647364414,0.3367815483430721,0.28209289655117803,0.6325210502306292,0.12984980728078638,0.23839921628253502,0.18708561413182778,0.2154945310386382,0.27899739550998276
flipping,compas,tabnet,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9954593177798758,0.9946399222034266,-0.07987668544652424,-0.07497424914637944,-0.08284014513920113,0.09114488596032717,-0.006393177766223482,-0.06542882691059024,0.9803734295439794,-0.09403975767298993,-0.09149317959055144,-0.11626418724744458,0.07620231521700704,0.008103422960599538,-0.09323331940537287,-0.06205493013886737,-0.05436690713091408,-0.04395409894069654,0.10851551215996014,-0.02221978489505832,-0.033066240285736584,0.902961808570349,0.6640918659990382,0.8273512369512739,0.31331096065874287,0.3541543340329957,0.6181801402406054,0.745845781466691,0.341417742392686,0.34402464305679864,0.6145304503556875,0.021403913764089746,0.4634019095746192,0.2518744080950249,0.31781826772447946,0.20049742383489155
flipping,diabetes,lr,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9957922365622942,0.997816091750237,-0.1466592694873381,-0.11483866548011559,-0.02144980850514782,-0.05664118510908199,-0.019794364584687037,-0.13469199649091618,0.9878264923034636,-0.09978701671215748,-0.07488188859767382,-0.02206278630417657,-0.038463215570116026,-0.016128623872613043,-0.08666530606790186,-0.18158717773871152,-0.14487775880153525,-0.02155964346838197,-0.07013010931311466,-0.022281394982540895,-0.16866385185976113,0.9622149034035864,0.5495205095691625,0.8670184420714661,0.4230838689489113,0.317204903255461,0.6048895378268275,0.9064381289574388,0.48300568499087443,0.26341109762860593,0.7474850712900503,0.39928762889763625,-0.2019002434126746,0.5008087503383044,-0.020970165871460677,0.10702595257475558
flipping,diabetes,svm,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.8414933921040874,0.9778371812222355,-0.17548697486882073,-0.12923899861743887,0.0009592151951433113,-0.06514099713859943,-0.01274422054623795,-0.18242891699633418,0.714924419755149,0.213897466345751,0.23767848120078053,0.10921671884430584,0.19103927660360365,0.007583190971586484,0.08629502897001141,-0.3154549089179217,-0.2644193939240759,-0.04026468630846357,-0.16025320876254862,-0.016259669163833906,-0.26944499691085777,0.9326594402236348,0.5797839910269544,0.8499200568961619,0.24078654113277262,0.43948843143883176,0.4963066520711079,0.8282900403060675,0.24250329718708413,0.32632026268563114,0.8890139234305792,0.29049408560871076,-0.08058871392143652,0.30904344834438513,0.1137255911752733,0.11822397692743851
flipping,diabetes,dt,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.5094041446577193,0.8268087069634855,-0.1296710103471018,-0.06975026229800761,-0.0032006203195362403,-0.02374229898346015,-0.008782237384703396,-0.21510761110926585,-0.021270831626013766,0.387089183609499,0.42098567725312747,0.3411565324148774,0.3922121071332496,0.0443645759240047,-0.08860412655403856,-0.3689517299185915,-0.316819150651259,-0.22295995483672365,-0.2523787085385038,-0.026617006662899272,-0.16901611784394543,0.9272267269732112,0.5528043220669989,0.9059782741547033,0.11594547636443583,0.36371122620818813,0.447767209697642,0.8525587649583244,0.11653164201044333,0.31166239151891034,0.5868563871098533,0.1008814925986397,0.014088238102631812,0.12151777310304838,0.1423688622974068,0.02696408951149918
flipping,diabetes,rf,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.8605386339621752,0.968369386115007,-0.1101208749688107,-0.08222961613581656,0.0016929847221885765,-0.043785016181525305,0.001729773731646314,-0.15432351802528854,0.713266482189889,0.23372303606779998,0.2443413756442352,0.15073958419428107,0.2101607534898266,0.13582824527152787,0.15909764473268656,-0.2606394762341129,-0.22627320570703474,-0.061608806348299086,-0.15485118984577806,-0.05808056053713405,-0.28303320099829704,0.9669678355297237,0.6878090342504344,0.8969539418249362,0.3981565295020222,0.6316606106132828,0.7090956479329099,0.9249945908013677,0.45504004036194656,0.5319735864027274,0.920360329554968,0.44154801208173594,0.06150645028637083,0.4740808792515757,0.31967241742453983,0.1766782081150448
flipping,diabetes,mlp,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9096160829515589,0.8245009196441944,-0.17212063235661118,-0.13550960220795105,-0.05954426327071503,-0.1014529446494273,-0.06809877997129835,-0.15413228708059012,0.5331808770679857,-0.12037313271310268,-0.08906987668545974,-0.04196784501569133,-0.06601156106316876,-0.11338141650275221,-0.09274104150759695,-0.20567855889987743,-0.17369147402392374,-0.07847277335852612,-0.1347982437155989,-0.008505567577959446,-0.2005144495939318,0.9614001580048365,0.7906832271876569,0.9463126827530772,0.43224025417596434,0.3289364693790898,0.6990377861834823,0.9130340095703099,0.46424252108147124,0.2660254489998514,0.9278886292211951,0.3608011518636658,0.037539259930958725,0.4451982961988435,0.16160251378010193,0.18396864177618805
flipping,diabetes,xgboost,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.6179340609272886,0.9770924027464568,-0.11898662572434135,-0.09261670804812797,-0.012425029164036632,-0.054127925847161765,-0.015441024266684325,-0.11081568159713744,0.4511153367727549,0.2642295109675909,0.27654945954207955,-0.005412206504678069,0.12221479390775598,-0.1263039403640505,0.46696414557877547,-0.20579030517946695,-0.17690893167212268,-0.00852566701703695,-0.09145068539704011,0.01935013789225489,-0.25730909402677754,0.9467791200489033,0.6364160436344056,0.8692940166433953,0.2560202171222148,0.519391583780552,0.5752314588571167,0.849249573785565,0.2581074036262245,0.4361384477555902,0.9144591655177084,0.3851833747350616,-0.10446220246079616,0.3748988465482262,0.1468733711481754,-0.04065081771928724
flipping,diabetes,tabnet,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.825308556133902,0.8516134588232136,-0.16413272876287863,-0.10024814353017028,-0.043781842513713934,-0.07548040380354701,-0.05096939193262071,-0.12552871334948806,0.43048013049080314,0.01668400322940535,0.051310327494760125,0.08996451648529977,0.08708715067390574,-0.055854919045296145,-0.03021954258611177,-0.2853246273488112,-0.21391088249731047,-0.16106236396905818,-0.20907245528665408,-0.028430866575560702,-0.17019138453022187,0.9229211569756475,0.6376098827042291,0.9450037914012803,0.35716780094652334,0.30888335272039646,0.47381590751683833,0.8555605371798298,0.36916777250716015,0.2369645922751784,0.7330016898157236,0.16935000948953854,0.15280145970670791,0.3572882344725382,0.23630443295118195,0.056936051421350733
flipping,bank,lr,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9989450174507761,0.9983607751381566,-0.02363376387296467,-0.034750700244758376,-0.007186114239183472,-0.031333567444109076,-0.00010023575389452744,0.0029119150344597182,0.9946862031650093,-0.029689505841330732,-0.05329637914678533,-0.006764676805502252,-0.04599954138480342,-0.0002402768689238519,-0.003803818596217158,-0.01637665330362579,-0.012249390224902013,-0.0073547680659030255,-0.01364723200159838,6.91820014000482e-05,0.011390771084662655,0.5846970768094226,0.40347742315878765,0.6094586772087636,0.17254548093143068,-0.011919427445290186,0.1849556108799457,0.967407365921934,0.07666069246003968,-0.0005164915967962817,0.18105412217352113,0.20606091995054426,0.010428266318857998,0.11645764777519747,-0.008720576740574306,0.019867353737348676
flipping,bank,svm,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9988639818517159,0.9984473476410617,-0.03318134802885432,-0.04867439939159003,-0.02370874234966639,-0.04431489254032171,-6.733164713142831e-05,2.4520993648203193e-05,0.9946674783718394,-0.059186249726434194,-0.08434614363191906,-0.042863508545191845,-0.07672551460117114,-0.00015861870118434598,-0.0015398113474183826,-0.002981467920301395,-0.007096538014209184,-0.0005902039592432641,-0.006652582731025987,3.7825948108494164e-05,0.0018904183358035022,0.5858563974850404,0.6002020434635276,0.5280889250540091,0.16822354029926861,-0.01746525095545372,0.44406674368866234,0.973398961795841,0.018563172057242235,-0.0027152960961506624,0.36528405641369777,0.17976302420569232,-0.0555585950669356,0.028971278932405947,-0.010796613187395793,0.0348679847827958
